"","user_id","signup_date","platform","acquisition_channel","play_score","retention_score","spend_score","level","play_time_min","login_prob","purcahse_prob","login_flag","n_sessions","session_id","session_nm","day_since_signup","session_hour","session_minute","session_start","session_date","session_play_time","total_play_time","session_day_offset","session_num"
"5969","U04105",2026-04-18,"ios","ad",-0.0378971359049736,0.582211639479124,-0.979979948803968,9,28,0.999075408058692,0.997820748935541,1,1,"S005969",1,-18567,19,2,2026-04-18 19:02:00,2026-04-18,28,28,0,1
"5970","U04106",2026-04-10,"android","event",0.803150784886956,0.244989714959815,0.0609310854497781,19,20,0.999609318694602,0.142807151211469,1,2,"S005970",1,-18559,9,16,2026-04-10 09:16:00,2026-04-10,17,20,0,1
"5971","U04106",2026-04-10,"android","event",0.803150784886956,0.244989714959815,0.0609310854497781,19,20,0.999609318694602,0.142807151211469,1,2,"S005971",2,-18559,14,56,2026-04-10 14:56:00,2026-04-10,3,20,0,2
"5972","U04107",2026-04-16,"ios","ad",-1.79707270372389,-0.240303503615762,-0.311055471909953,2,14,0.992130332490999,0.987804347435597,1,2,"S005973",2,-18565,15,11,2026-04-16 15:11:00,2026-04-16,4,14,0,1
"5973","U04107",2026-04-16,"ios","ad",-1.79707270372389,-0.240303503615762,-0.311055471909953,2,14,0.992130332490999,0.987804347435597,1,2,"S005972",1,-18565,19,13,2026-04-16 19:13:00,2026-04-16,10,14,0,2
"5974","U04108",2026-04-12,"android","organic",-0.115812393337951,0.501172601695553,-0.74353957975863,10,29,0.886784743110112,0.768092852685806,1,1,"S005974",1,-18561,23,36,2026-04-12 23:36:00,2026-04-12,29,29,0,1
"5975","U04109",2026-04-14,"android","ad",1.65963310395007,0.733064358103396,0.0360178386962374,12,46,0.998766286515732,0.937912357040429,1,2,"S005976",2,-18563,18,36,2026-04-14 18:36:00,2026-04-14,19,46,0,1
"5976","U04109",2026-04-14,"android","ad",1.65963310395007,0.733064358103396,0.0360178386962374,12,46,0.998766286515732,0.937912357040429,1,2,"S005975",1,-18563,20,5,2026-04-14 20:05:00,2026-04-14,27,46,0,2
"5977","U04110",2026-03-31,"android","organic",-1.76692781563482,-1.42251400439634,-0.086136733173377,25,28,0.893201792903332,0.984728222833406,1,2,"S005978",2,-18549,10,7,2026-03-31 10:07:00,2026-03-31,15,28,0,1
"5978","U04110",2026-03-31,"android","organic",-1.76692781563482,-1.42251400439634,-0.086136733173377,25,28,0.893201792903332,0.984728222833406,1,2,"S005977",1,-18549,20,24,2026-03-31 20:24:00,2026-03-31,13,28,0,2
"5979","U04111",2026-04-17,"android","organic",-0.584650275214286,0.00333026234390743,1.52297866547981,1,31,0.999992969027634,0.157606549422239,1,1,"S005979",1,-18566,18,15,2026-04-17 18:15:00,2026-04-17,31,31,0,1
"5980","U04112",2026-04-01,"android","ad",-0.493624245700876,-0.149793399706962,0.297749533331899,17,8,0.967056582834921,0.7613212387588,1,3,"S005981",2,-18550,12,17,2026-04-01 12:17:00,2026-04-01,4,9,0,1
"5981","U04112",2026-04-01,"android","ad",-0.493624245700876,-0.149793399706962,0.297749533331899,17,8,0.967056582834921,0.7613212387588,1,3,"S005982",3,-18550,19,39,2026-04-01 19:39:00,2026-04-01,4,9,0,2
"5982","U04112",2026-04-01,"android","ad",-0.493624245700876,-0.149793399706962,0.297749533331899,17,8,0.967056582834921,0.7613212387588,1,3,"S005980",1,-18550,21,38,2026-04-01 21:38:00,2026-04-01,3,9,0,3
"5983","U04113",2026-04-12,"android","referral",0.946301640066964,0.665898987475221,0.750855013197546,14,48,0.830482655719685,0.588095058528067,1,3,"S005984",2,-18561,15,55,2026-04-12 15:55:00,2026-04-12,7,48,0,1
"5984","U04113",2026-04-12,"android","referral",0.946301640066964,0.665898987475221,0.750855013197546,14,48,0.830482655719685,0.588095058528067,1,3,"S005983",1,-18561,16,33,2026-04-12 16:33:00,2026-04-12,14,48,0,2
"5985","U04113",2026-04-12,"android","referral",0.946301640066964,0.665898987475221,0.750855013197546,14,48,0.830482655719685,0.588095058528067,1,3,"S005985",3,-18561,23,37,2026-04-12 23:37:00,2026-04-12,27,48,0,3
"5986","U04114",2026-04-17,"ios","ad",0.380892906667745,-1.35943755281046,0.867795811793435,5,16,0.993537704186774,0.359953861182997,1,1,"S005986",1,-18566,21,23,2026-04-17 21:23:00,2026-04-17,16,16,0,1
"5987","U04115",2026-04-16,"android","organic",-0.675519211752972,-0.946867558500394,-0.560437670698537,7,8,0.776617362775477,0.212736421778929,1,1,"S005987",1,-18565,22,1,2026-04-16 22:01:00,2026-04-16,8,8,0,1
"5988","U04116",2026-04-09,"android","organic",-1.36308313869641,-0.236685069372895,-0.492969542721195,15,11,0.990350358458017,0.930336000791736,1,2,"S005988",1,-18558,12,8,2026-04-09 12:08:00,2026-04-09,5,11,0,1
"5989","U04116",2026-04-09,"android","organic",-1.36308313869641,-0.236685069372895,-0.492969542721195,15,11,0.990350358458017,0.930336000791736,1,2,"S005989",2,-18558,21,2,2026-04-09 21:02:00,2026-04-09,6,11,0,2
"5990","U04117",2026-04-05,"android","ad",-1.69931031524307,0.628422851768251,1.16911916520601,10,28,0.947216542784814,0.986755462194163,1,1,"S005990",1,-18554,9,10,2026-04-05 09:10:00,2026-04-05,28,28,0,1
"5991","U04119",2026-04-15,"android","ad",0.713324797199621,-0.230114469561724,-0.765179937021275,16,42,0.999561471659534,0.327885102947037,1,2,"S005992",2,-18564,12,11,2026-04-15 12:11:00,2026-04-15,15,42,0,1
"5992","U04119",2026-04-15,"android","ad",0.713324797199621,-0.230114469561724,-0.765179937021275,16,42,0.999561471659534,0.327885102947037,1,2,"S005991",1,-18564,19,22,2026-04-15 19:22:00,2026-04-15,27,42,0,2
"5993","U04120",2026-04-12,"android","referral",1.18642819420258,1.98911457402406,0.582262324182695,15,42,0.980644659014104,0.996651971712966,1,1,"S005993",1,-18561,21,47,2026-04-12 21:47:00,2026-04-12,42,42,0,1
"5994","U04121",2026-04-14,"android","ad",0.909998838096283,-0.19812148336882,-0.725405991910876,16,43,0.995219941924431,0.989280021953986,1,3,"S005996",3,-18563,9,6,2026-04-14 09:06:00,2026-04-14,8,43,0,1
"5995","U04121",2026-04-14,"android","ad",0.909998838096283,-0.19812148336882,-0.725405991910876,16,43,0.995219941924431,0.989280021953986,1,3,"S005994",1,-18563,13,41,2026-04-14 13:41:00,2026-04-14,30,43,0,2
"5996","U04121",2026-04-14,"android","ad",0.909998838096283,-0.19812148336882,-0.725405991910876,16,43,0.995219941924431,0.989280021953986,1,3,"S005995",2,-18563,19,44,2026-04-14 19:44:00,2026-04-14,5,43,0,3
"5997","U04122",2026-04-26,"android","organic",-1.39326968894177,-1.35042596282469,0.961284918520664,0,20,0.974486727072152,0.988596766946172,1,1,"S005997",1,-18575,17,49,2026-04-26 17:49:00,2026-04-26,20,20,0,1
"5998","U04123",2026-03-30,"ios","organic",-0.177881183830225,1.40293844444197,0.417028026370516,17,26,0.964226749222789,0.759607017016239,1,1,"S005998",1,-18548,19,46,2026-03-30 19:46:00,2026-03-30,26,26,0,1
"5999","U04124",2026-04-06,"android","organic",-0.188466882565222,-1.22598013471844,0.273118572339036,12,24,0.999311637706427,0.99460291987778,1,1,"S005999",1,-18555,19,26,2026-04-06 19:26:00,2026-04-06,24,24,0,1
"6000","U04125",2026-04-16,"android","ad",0.211169587378109,2.2852556266838,-1.47470789456472,6,21,0.990169756016094,0.823399208255278,1,1,"S006000",1,-18565,14,10,2026-04-16 14:10:00,2026-04-16,21,21,0,1
"6001","U04126",2026-04-01,"android","referral",-0.310667318537938,-1.43075560145778,-0.608578837209752,8,9,0.999984537696878,0.998176086974578,1,1,"S006001",1,-18550,12,30,2026-04-01 12:30:00,2026-04-01,9,9,0,1
"6002","U04127",2026-04-23,"android","organic",-1.58767336509475,1.44962112882602,0.742445209148833,0,5,0.999375603004513,0.939097573058668,1,1,"S006002",1,-18572,10,50,2026-04-23 10:50:00,2026-04-23,5,5,0,1
"6003","U04128",2026-04-27,"android","organic",0.595957569001798,-0.119525994487674,1.95586382963909,2,26,0.999930529738882,0.851367601501065,1,1,"S006003",1,-18576,13,8,2026-04-27 13:08:00,2026-04-27,26,26,0,1
"6004","U04129",2026-04-11,"android","organic",0.776233200997799,-1.23388342401995,0.378706620514005,19,33,0.983659087226553,0.973886982652576,1,1,"S006004",1,-18560,21,30,2026-04-11 21:30:00,2026-04-11,33,33,0,1
"6005","U04130",2026-04-27,"android","event",-0.507269627639937,0.131109016069624,-0.253316568691756,0,32,0.987261143959345,0.947833206908967,1,1,"S006005",1,-18576,15,3,2026-04-27 15:03:00,2026-04-27,32,32,0,1
"6006","U04131",2026-04-25,"android","organic",0.249547862633374,1.39513219254943,2.13935458573121,3,23,0.979342199167106,0.18076427382314,1,2,"S006006",1,-18574,8,31,2026-04-25 08:31:00,2026-04-25,17,23,0,1
"6007","U04131",2026-04-25,"android","organic",0.249547862633374,1.39513219254943,2.13935458573121,3,23,0.979342199167106,0.18076427382314,1,2,"S006007",2,-18574,21,59,2026-04-25 21:59:00,2026-04-25,6,23,0,2
"6008","U04132",2026-04-02,"android","ad",1.00657054227086,-1.03176081379348,-0.0946749592147021,13,50,0.986728231458259,0.993675839955334,1,1,"S006008",1,-18551,13,14,2026-04-02 13:14:00,2026-04-02,50,50,0,1
"6009","U04133",2026-04-06,"ios","organic",-1.29275265790789,0.237090120473587,0.332787097304656,3,28,0.999831902908095,0.997890759933242,1,3,"S006011",3,-18555,8,7,2026-04-06 08:07:00,2026-04-06,5,28,0,1
"6010","U04133",2026-04-06,"ios","organic",-1.29275265790789,0.237090120473587,0.332787097304656,3,28,0.999831902908095,0.997890759933242,1,3,"S006009",1,-18555,15,11,2026-04-06 15:11:00,2026-04-06,7,28,0,2
"6011","U04133",2026-04-06,"ios","organic",-1.29275265790789,0.237090120473587,0.332787097304656,3,28,0.999831902908095,0.997890759933242,1,3,"S006010",2,-18555,17,3,2026-04-06 17:03:00,2026-04-06,16,28,0,3
"6012","U04134",2026-03-28,"android","organic",1.57970041204396,-0.844618884421737,-0.201901481028894,26,39,0.996532294503609,0.996178228196237,1,1,"S006012",1,-18546,12,13,2026-03-28 12:13:00,2026-03-28,39,39,0,1
"6013","U04135",2026-04-16,"android","ad",0.221547495030951,-0.824028704013572,-0.29070937591226,6,24,0.999593693777404,0.985945145652057,1,1,"S006013",1,-18565,14,15,2026-04-16 14:15:00,2026-04-16,24,24,0,1
"6014","U04136",2026-04-01,"android","event",0.514867631394839,0.201364604955935,0.0808381050285365,31,40,0.958220894156769,0.58704868961266,1,1,"S006014",1,-18550,18,44,2026-04-01 18:44:00,2026-04-01,40,40,0,1
"6015","U04137",2026-04-18,"android","event",2.31335240524299,0.611382082801654,-1.44040694279382,15,71,0.993482429546998,0.843067177219776,1,1,"S006015",1,-18567,15,29,2026-04-18 15:29:00,2026-04-18,71,71,0,1
"6016","U04138",2026-03-29,"android","referral",-0.634482119684661,0.427002272820027,1.20096633724345,25,20,0.999972344550852,0.60303900343868,1,2,"S006017",2,-18547,11,20,2026-03-29 11:20:00,2026-03-29,12,20,0,1
"6017","U04138",2026-03-29,"android","referral",-0.634482119684661,0.427002272820027,1.20096633724345,25,20,0.999972344550852,0.60303900343868,1,2,"S006016",1,-18547,23,6,2026-03-29 23:06:00,2026-03-29,8,20,0,2
"6018","U04139",2026-04-12,"ios","ad",-0.567024294845902,-0.931779111675959,-1.17528723311957,7,21,0.999460374326237,0.453360860250729,1,2,"S006018",1,-18561,14,50,2026-04-12 14:50:00,2026-04-12,6,21,0,1
"6019","U04139",2026-04-12,"ios","ad",-0.567024294845902,-0.931779111675959,-1.17528723311957,7,21,0.999460374326237,0.453360860250729,1,2,"S006019",2,-18561,18,27,2026-04-12 18:27:00,2026-04-12,15,21,0,2
"6020","U04140",2026-04-09,"android","ad",-0.666334362492583,0.0760138196213114,-0.787265146271686,8,22,0.999913737684685,0.999497793231019,1,2,"S006021",2,-18558,8,20,2026-04-09 08:20:00,2026-04-09,11,22,0,1
"6021","U04140",2026-04-09,"android","ad",-0.666334362492583,0.0760138196213114,-0.787265146271686,8,22,0.999913737684685,0.999497793231019,1,2,"S006020",1,-18558,14,48,2026-04-09 14:48:00,2026-04-09,11,22,0,2
"6022","U04141",2026-04-03,"android","organic",-0.12179329889948,-0.759203889062305,0.72507006963121,14,47,0.999775785882091,0.214781726161832,1,1,"S006022",1,-18552,21,7,2026-04-03 21:07:00,2026-04-03,47,47,0,1
"6023","U04142",2026-04-06,"android","event",0.0510054822893128,0.0583970019287497,2.59733711978277,23,14,0.997633877825375,0.736503654686757,1,1,"S006023",1,-18555,11,38,2026-04-06 11:38:00,2026-04-06,14,14,0,1
"6024","U04143",2026-04-26,"ios","ad",-0.713299589164465,0.886395099619016,0.0242835879613308,0,10,0.99997249441889,0.984458034290907,1,1,"S006024",1,-18575,16,13,2026-04-26 16:13:00,2026-04-26,10,10,0,1
"6025","U04144",2026-04-25,"android","ad",-0.0415010139946414,-1.43710707572789,-0.045662317670752,1,42,0.999995810580092,0.213617292614747,1,1,"S006025",1,-18574,21,52,2026-04-25 21:52:00,2026-04-25,42,42,0,1
"6026","U04145",2026-04-04,"android","ad",-0.240198732490407,0.253729163253488,-1.1207722523322,23,16,0.993982535428341,0.437449446491466,1,2,"S006026",1,-18553,14,41,2026-04-04 14:41:00,2026-04-04,10,16,0,1
"6027","U04145",2026-04-04,"android","ad",-0.240198732490407,0.253729163253488,-1.1207722523322,23,16,0.993982535428341,0.437449446491466,1,2,"S006027",2,-18553,18,11,2026-04-04 18:11:00,2026-04-04,6,16,0,2
"6028","U04146",2026-04-20,"android","event",0.844065281836445,-0.959998870594532,-0.063416307132602,10,44,0.906910967412256,0.995882326517125,1,2,"S006029",2,-18569,8,40,2026-04-20 08:40:00,2026-04-20,24,44,0,1
"6029","U04146",2026-04-20,"android","event",0.844065281836445,-0.959998870594532,-0.063416307132602,10,44,0.906910967412256,0.995882326517125,1,2,"S006028",1,-18569,10,41,2026-04-20 10:41:00,2026-04-20,20,44,0,2
"6030","U04147",2026-03-31,"ios","organic",0.891983570075698,0.263681145638014,-0.991465188696403,30,37,0.960988273026797,0.145986504997706,1,3,"S006030",1,-18549,13,55,2026-03-31 13:55:00,2026-03-31,4,37,0,1
"6031","U04147",2026-03-31,"ios","organic",0.891983570075698,0.263681145638014,-0.991465188696403,30,37,0.960988273026797,0.145986504997706,1,3,"S006031",2,-18549,22,45,2026-03-31 22:45:00,2026-03-31,7,37,0,2
"6032","U04147",2026-03-31,"ios","organic",0.891983570075698,0.263681145638014,-0.991465188696403,30,37,0.960988273026797,0.145986504997706,1,3,"S006032",3,-18549,22,58,2026-03-31 22:58:00,2026-03-31,27,37,0,3
"6033","U04148",2026-04-05,"android","event",1.11806043576884,0.661848490873771,-1.12879982310328,28,44,0.999574642609239,0.504704014509456,1,2,"S006034",2,-18554,18,50,2026-04-05 18:50:00,2026-04-05,27,44,0,1
"6034","U04148",2026-04-05,"android","event",1.11806043576884,0.661848490873771,-1.12879982310328,28,44,0.999574642609239,0.504704014509456,1,2,"S006033",1,-18554,20,35,2026-04-05 20:35:00,2026-04-05,17,44,0,2
"6035","U04149",2026-04-07,"android","referral",-1.43197351231881,-0.932410597650212,-1.62829937078983,11,23,0.999701405820262,0.989216289758023,1,2,"S006036",2,-18556,18,54,2026-04-07 18:54:00,2026-04-07,11,23,0,1
"6036","U04149",2026-04-07,"android","referral",-1.43197351231881,-0.932410597650212,-1.62829937078983,11,23,0.999701405820262,0.989216289758023,1,2,"S006035",1,-18556,23,30,2026-04-07 23:30:00,2026-04-07,12,23,0,2
"6037","U04150",2026-04-05,"android","ad",0.215171865112424,0.322204864757246,0.573017725477504,12,22,0.999992834475443,0.537289808060026,1,1,"S006037",1,-18554,16,3,2026-04-05 16:03:00,2026-04-05,22,22,0,1
"6038","U04151",2026-04-13,"android","ad",-0.856075140267752,-0.838647541981573,0.0961720762816492,7,21,0.999710897731908,0.902483963060305,1,1,"S006038",1,-18562,15,32,2026-04-13 15:32:00,2026-04-13,21,21,0,1
"6039","U04152",2026-04-15,"android","organic",-2.29174081393248,-1.19060093975187,0.631182357401623,4,8,0.99999151571069,0.948666173519978,1,3,"S006041",3,-18564,8,34,2026-04-15 08:34:00,2026-04-15,3,9,0,1
"6040","U04152",2026-04-15,"android","organic",-2.29174081393248,-1.19060093975187,0.631182357401623,4,8,0.99999151571069,0.948666173519978,1,3,"S006040",2,-18564,11,47,2026-04-15 11:47:00,2026-04-15,6,9,0,2
"6041","U04152",2026-04-15,"android","organic",-2.29174081393248,-1.19060093975187,0.631182357401623,4,8,0.99999151571069,0.948666173519978,1,3,"S006039",1,-18564,18,37,2026-04-15 18:37:00,2026-04-15,3,9,0,3
"6042","U04153",2026-04-21,"android","event",0.520765569604502,-1.41285908021556,-0.829242443875813,4,39,0.999987928959289,0.968131971649271,1,1,"S006042",1,-18570,15,42,2026-04-21 15:42:00,2026-04-21,39,39,0,1
"6043","U04154",2026-04-17,"ios","organic",0.449670994821441,0.0866100437843114,-1.45982036589157,6,50,0.999426363280102,0.989826134542379,1,1,"S006043",1,-18566,15,42,2026-04-17 15:42:00,2026-04-17,50,50,0,1
"6044","U04155",2026-03-29,"android","referral",2.05063009091116,-1.04613109923876,0.50326181835828,27,43,0.999455518343295,0.992868127002913,1,2,"S006045",2,-18547,12,16,2026-03-29 12:16:00,2026-03-29,11,43,0,1
"6045","U04155",2026-03-29,"android","referral",2.05063009091116,-1.04613109923876,0.50326181835828,27,43,0.999455518343295,0.992868127002913,1,2,"S006044",1,-18547,21,44,2026-03-29 21:44:00,2026-03-29,32,43,0,2
"6046","U04156",2026-04-02,"android","ad",-0.465614991690884,0.219149596743153,-0.237513551323907,22,10,0.995018852800749,0.998262843135379,1,1,"S006046",1,-18551,11,6,2026-04-02 11:06:00,2026-04-02,10,10,0,1
"6047","U04157",2026-04-11,"android","event",-0.206959568672742,-1.53768298117799,0.49515911613373,12,21,0.999397967586265,0.289565616473088,1,2,"S006048",2,-18560,10,31,2026-04-11 10:31:00,2026-04-11,12,21,0,1
"6048","U04157",2026-04-11,"android","event",-0.206959568672742,-1.53768298117799,0.49515911613373,12,21,0.999397967586265,0.289565616473088,1,2,"S006047",1,-18560,20,33,2026-04-11 20:33:00,2026-04-11,9,21,0,2
"6049","U04158",2026-04-08,"android","organic",0.944723897023482,-0.00955379014204347,-0.212082912814196,19,41,0.99996017846424,0.967429367796763,1,2,"S006049",1,-18557,15,3,2026-04-08 15:03:00,2026-04-08,15,41,0,1
"6050","U04158",2026-04-08,"android","organic",0.944723897023482,-0.00955379014204347,-0.212082912814196,19,41,0.99996017846424,0.967429367796763,1,2,"S006050",2,-18557,15,50,2026-04-08 15:50:00,2026-04-08,26,41,0,2
"6051","U04159",2026-04-14,"ios","ad",-0.825009152814903,-2.13854425495336,0.406039622638678,7,31,0.997443091019967,0.979046016846842,1,1,"S006051",1,-18563,9,3,2026-04-14 09:03:00,2026-04-14,31,31,0,1
"6052","U04160",2026-04-13,"ios","ad",0.455042571941613,-1.40707913477182,-0.567290836534015,17,13,0.992435151997264,0.834531778445641,1,1,"S006052",1,-18562,15,37,2026-04-13 15:37:00,2026-04-13,13,13,0,1
"6053","U04161",2026-04-23,"android","event",-1.10341776380184,-0.966846538251615,-0.764283567940331,0,5,0.999835917769785,0.999457817562909,1,1,"S006053",1,-18572,19,55,2026-04-23 19:55:00,2026-04-23,5,5,0,1
"6054","U04162",2026-04-18,"android","organic",-0.661128014346447,1.68409768521711,-1.51960546428244,7,27,0.984954003050611,0.351440274898987,1,1,"S006054",1,-18567,19,54,2026-04-18 19:54:00,2026-04-18,27,27,0,1
"6055","U04163",2026-04-09,"android","ad",-0.0478854707012988,1.35656445324899,-0.193203699164079,19,29,0.999799979185223,0.616088551898359,1,2,"S006056",2,-18558,10,7,2026-04-09 10:07:00,2026-04-09,17,29,0,1
"6056","U04163",2026-04-09,"android","ad",-0.0478854707012988,1.35656445324899,-0.193203699164079,19,29,0.999799979185223,0.616088551898359,1,2,"S006055",1,-18558,19,30,2026-04-09 19:30:00,2026-04-09,12,29,0,2
"6057","U04164",2026-04-18,"ios","ad",-0.21200373121346,0.73218321546999,1.67182807603132,9,31,0.998986401155598,0.339967452241522,1,1,"S006057",1,-18567,11,46,2026-04-18 11:46:00,2026-04-18,31,31,0,1
"6058","U04165",2026-04-20,"android","ad",0.25510493809307,1.79017099166795,1.17963260852914,6,33,0.997874398707252,0.621448121553824,1,1,"S006058",1,-18569,23,37,2026-04-20 23:37:00,2026-04-20,33,33,0,1
"6059","U04166",2026-04-19,"android","ad",-1.77782725894616,-0.510688269393128,-0.149139542129953,1,5,0.999961492493089,0.201085097282878,1,1,"S006059",1,-18568,13,52,2026-04-19 13:52:00,2026-04-19,5,5,0,1
"6060","U04167",2026-04-23,"android","ad",0.346998582963145,0.588360725100693,0.0419428906132301,2,32,0.916966221521671,0.993987060836526,1,1,"S006060",1,-18572,20,43,2026-04-23 20:43:00,2026-04-23,32,32,0,1
"6061","U04168",2026-04-18,"android","organic",-0.251759507334314,-0.464648902182969,1.07883430853739,9,18,0.972801032203442,0.961253242289977,1,1,"S006061",1,-18567,16,16,2026-04-18 16:16:00,2026-04-18,18,18,0,1
"6062","U04169",2026-04-27,"android","organic",0.77722703688359,-3.11578189891613,1.03101377106528,2,50,0.956902025624323,0.919877000434457,1,1,"S006062",1,-18576,14,53,2026-04-27 14:53:00,2026-04-27,50,50,0,1
"6063","U04170",2026-04-26,"android","organic",-1.47321295577747,1.05060615572745,1.11133187462101,0,5,0.999654488128122,0.122541744432594,1,1,"S006063",1,-18575,9,11,2026-04-26 09:11:00,2026-04-26,5,5,0,1
"6064","U04171",2026-04-15,"android","organic",1.24476395608667,-1.99287275935416,-0.025190546524528,12,53,0.999798631927727,0.156714637813723,1,1,"S006064",1,-18564,14,21,2026-04-15 14:21:00,2026-04-15,53,53,0,1
"6065","U04172",2026-03-29,"android","ad",-1.08288051557028,-0.746508095288621,-0.609587287146734,15,13,0.999473307965861,0.104505603647586,1,2,"S006066",2,-18547,17,32,2026-03-29 17:32:00,2026-03-29,3,13,0,1
"6066","U04172",2026-03-29,"android","ad",-1.08288051557028,-0.746508095288621,-0.609587287146734,15,13,0.999473307965861,0.104505603647586,1,2,"S006065",1,-18547,23,46,2026-03-29 23:46:00,2026-03-29,12,13,0,2
"6067","U04173",2026-04-09,"ios","organic",1.54630512847916,0.472229791766284,-0.93585639607912,23,41,0.988279938651742,0.213404841540004,1,1,"S006067",1,-18558,12,21,2026-04-09 12:21:00,2026-04-09,41,41,0,1
"6068","U04174",2026-04-05,"android","organic",-0.196299314902045,2.10148682022685,1.48376607473686,8,23,0.999984682519304,0.992158914737934,1,2,"S006069",2,-18554,17,17,2026-04-05 17:17:00,2026-04-05,20,23,0,1
"6069","U04174",2026-04-05,"android","organic",-0.196299314902045,2.10148682022685,1.48376607473686,8,23,0.999984682519304,0.992158914737934,1,2,"S006068",1,-18554,21,30,2026-04-05 21:30:00,2026-04-05,3,23,0,2
"6070","U04175",2026-04-06,"android","organic",-0.251976154810416,2.00240695588453,0.451897613750858,18,15,0.99999454599574,0.999631039249582,1,1,"S006070",1,-18555,9,24,2026-04-06 09:24:00,2026-04-06,15,15,0,1
"6071","U04176",2026-04-15,"android","organic",1.10625912561385,0.679162016705174,0.722798244838191,17,42,0.999990125950545,0.995126118968887,1,1,"S006071",1,-18564,19,23,2026-04-15 19:23:00,2026-04-15,42,42,0,1
"6072","U04177",2026-04-17,"android","organic",1.1068139919456,1.04316517160972,-0.16414074627309,9,39,0.999400876807481,0.997393198100527,1,1,"S006072",1,-18566,15,3,2026-04-17 15:03:00,2026-04-17,39,39,0,1
"6073","U04178",2026-04-15,"android","organic",-1.00338796596219,-0.234621285838102,-1.85636536616078,4,8,0.999082970719006,0.43008327847687,1,1,"S006073",1,-18564,19,32,2026-04-15 19:32:00,2026-04-15,8,8,0,1
"6074","U04179",2026-03-30,"android","organic",-1.82318451790732,0.516358902819915,0.654000578016139,11,15,0.999898733972618,0.261861300819702,1,2,"S006074",1,-18548,8,59,2026-03-30 08:59:00,2026-03-30,7,15,0,1
"6075","U04179",2026-03-30,"android","organic",-1.82318451790732,0.516358902819915,0.654000578016139,11,15,0.999898733972618,0.261861300819702,1,2,"S006075",2,-18548,18,12,2026-03-30 18:12:00,2026-03-30,8,15,0,2
"6076","U04180",2026-04-18,"android","organic",0.664178525180982,1.89813114883296,0.676457688259895,6,23,0.999852229776478,0.0560652495432552,1,2,"S006076",1,-18567,12,46,2026-04-18 12:46:00,2026-04-18,11,23,0,1
"6077","U04180",2026-04-18,"android","organic",0.664178525180982,1.89813114883296,0.676457688259895,6,23,0.999852229776478,0.0560652495432552,1,2,"S006077",2,-18567,23,21,2026-04-18 23:21:00,2026-04-18,12,23,0,2
"6078","U04181",2026-04-06,"android","ad",1.39905485731348,2.57054892536055,0.0288968716224585,19,48,0.985407869165886,0.9616063508809,1,1,"S006078",1,-18555,9,50,2026-04-06 09:50:00,2026-04-06,48,48,0,1
"6079","U04182",2026-04-19,"android","ad",0.450850883563914,1.00435297290003,1.76201579078848,8,30,0.952230760697453,0.998839121716763,1,3,"S006081",3,-18568,12,48,2026-04-19 12:48:00,2026-04-19,9,30,0,1
"6080","U04182",2026-04-19,"android","ad",0.450850883563914,1.00435297290003,1.76201579078848,8,30,0.952230760697453,0.998839121716763,1,3,"S006080",2,-18568,16,37,2026-04-19 16:37:00,2026-04-19,15,30,0,2
"6081","U04182",2026-04-19,"android","ad",0.450850883563914,1.00435297290003,1.76201579078848,8,30,0.952230760697453,0.998839121716763,1,3,"S006079",1,-18568,22,15,2026-04-19 22:15:00,2026-04-19,6,30,0,3
"6082","U04183",2026-04-07,"android","referral",-0.198743612965401,0.760682439572629,0.643388328939206,9,19,0.998817134099693,0.9554793386076,1,1,"S006082",1,-18556,18,24,2026-04-07 18:24:00,2026-04-07,19,19,0,1
"6083","U04184",2026-04-25,"android","ad",0.472967829927984,-0.38216920240583,-1.08270992988217,3,37,0.99997645438347,0.99655194089224,1,1,"S006083",1,-18574,16,58,2026-04-25 16:58:00,2026-04-25,37,37,0,1
"6084","U04185",2026-04-07,"android","event",0.0312104482155845,1.2518000119845,-0.985676687139816,15,34,0.980880977974931,0.191624958541185,1,3,"S006085",2,-18556,18,28,2026-04-07 18:28:00,2026-04-07,16,34,0,1
"6085","U04185",2026-04-07,"android","event",0.0312104482155845,1.2518000119845,-0.985676687139816,15,34,0.980880977974931,0.191624958541185,1,3,"S006084",1,-18556,22,4,2026-04-07 22:04:00,2026-04-07,7,34,0,2
"6086","U04185",2026-04-07,"android","event",0.0312104482155845,1.2518000119845,-0.985676687139816,15,34,0.980880977974931,0.191624958541185,1,3,"S006086",3,-18556,23,0,2026-04-07 23:00:00,2026-04-07,11,34,0,3
"6087","U04186",2026-04-03,"android","organic",-0.321026127938249,-1.11793352836909,0.152219206436084,16,22,0.999930223832487,0.670261861970138,1,1,"S006087",1,-18552,21,42,2026-04-03 21:42:00,2026-04-03,22,22,0,1
"6088","U04187",2026-04-13,"android","organic",-0.178484603393326,-0.957324270460468,-0.334189585878177,10,21,0.769761887376183,0.996934354900204,1,2,"S006088",1,-18562,10,23,2026-04-13 10:23:00,2026-04-13,6,21,0,1
"6089","U04187",2026-04-13,"android","organic",-0.178484603393326,-0.957324270460468,-0.334189585878177,10,21,0.769761887376183,0.996934354900204,1,2,"S006089",2,-18562,21,9,2026-04-13 21:09:00,2026-04-13,15,21,0,2
"6090","U04188",2026-03-29,"android","ad",0.82596803895795,0.318398140888077,0.377816292436064,17,18,0.99999022901313,0.99959527469935,1,2,"S006090",1,-18547,13,17,2026-03-29 13:17:00,2026-03-29,17,18,0,1
